date,match_id,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute,outcome
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Jordan Bos,0.06037488207221,0.0,12.0,69.3,miss,,open_play,left-foot,90,missed
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Jordan Bos,0.087713964283466,0.17785918712616,8.5,59.5,save,,open_play,left-foot,83,saved
2026-06-26,15186891,,Paraguay v Australia,Paraguay,Australia,Julio Enciso,0.044366419315338,0.0,16.9,35.2,miss,,open_play,right-foot,82,missed
2026-06-26,15186891,,Paraguay v Australia,Paraguay,Australia,Julio Enciso,0.022748250514269,0.0,20.9,32.1,block,,open_play,right-foot,82,blocked
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Ajdin Hrustić,0.041628070175648,0.0,20.1,60.1,block,,open_play,left-foot,61,blocked
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Nestory Irankunda,0.014375496655703,0.0,29.7,44.4,block,,open_play,right-foot,60,blocked
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Nestory Irankunda,0.048618696630001,0.0,8.6,74.6,miss,,open_play,right-foot,59,missed
2026-06-26,15186891,,Paraguay v Australia,Paraguay,Australia,Mauricio,0.040469862520695,0.11096708476543,27.8,52.8,save,,fast_break,right-foot,50,saved
2026-06-26,15186891,,Paraguay v Australia,Paraguay,Australia,Andrés Cubas,0.016538107767701,0.0,25.1,67.1,miss,,set_piece,right-foot,48,missed
2026-06-26,15186891,,Paraguay v Australia,Paraguay,Australia,Juan Cáceres,0.0039422768168151,0.0,36.2,81.4,miss,,open_play,right-foot,46,missed
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Jackson Irvine,0.087453708052635,0.0,9.8,54.0,miss,,open_play,head,45,missed
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Cristian Volpato,0.023011134937406,0.050542563199997,13.1,75.6,save,,open_play,left-foot,45,saved
2026-06-26,15186891,,Paraguay v Australia,Paraguay,Australia,Gabriel Ávalos,0.049786731600761,0.0,12.5,40.0,miss,,set_piece,right-foot,38,missed
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Jordan Bos,0.021305100992322,0.03440510481596,25.9,63.4,save,,open_play,left-foot,36,saved
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Connor Metcalfe,0.018951607868075,0.0,26.3,37.8,block,,open_play,left-foot,23,blocked
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Aiden O'Neill,0.017837239429355,0.0,22.6,27.0,miss,,set_piece,right-foot,10,missed
2026-06-26,15186891,,Paraguay v Australia,Australia,Paraguay,Jackson Irvine,0.059013955295086,0.22896012663841,6.1,66.4,save,,open_play,right-foot,4,saved
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Kaan Ayhan,0.59682279825211,0.99133962392807,2.4,53.2,goal,regular,set_piece,right-foot,90,goal
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Can Uzun,0.21484729647636,0.0,3.0,38.9,miss,,set_piece,right-foot,90,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Ricardo Pepi,0.11538660526276,0.0,11.1,33.0,block,,open_play,left-foot,90,blocked
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Alex Zendejas,0.02030960842967,0.0,16.0,70.6,block,,open_play,left-foot,90,blocked
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Orkun Kökçü,0.037188533693552,0.0,20.4,63.6,miss,,open_play,right-foot,81,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Christian Pulišić,0.022276872768998,0.0,21.0,66.1,miss,,corner,left-foot,77,missed
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Kenan Yıldız,0.032556153833866,0.0,12.5,28.0,miss,,open_play,right-foot,72,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Weston McKennie,0.043283343315125,0.0,9.8,56.4,miss,,corner,head,66,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Weston McKennie,0.2426947504282,0.0,9.4,52.2,block,,open_play,left-foot,63,blocked
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Christian Pulišić,0.47441297769547,0.92350298166275,8.3,47.1,save,,open_play,left-foot,63,saved
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Ricardo Pepi,0.083167001605034,0.0,9.7,52.3,miss,,open_play,right-foot,63,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Brenden Aaronson,0.36294782161713,0.0,13.3,47.4,miss,,open_play,right-foot,62,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Christian Pulišić,0.084677547216415,0.14960144460201,3.3,33.3,save,,open_play,left-foot,62,saved
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Sebastian Berhalter,0.054264426231384,0.28999596834183,17.8,35.8,goal,regular,set_piece,right-foot,49,goal
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Auston Trusty,0.11385083943605,0.0,7.9,49.7,miss,,corner,head,45,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Weston McKennie,0.022436691448092,0.15695983171463,27.4,49.1,save,,open_play,right-foot,45,saved
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Kenan Yıldız,0.018388740718365,0.0,8.7,27.0,block,,fast_break,left-foot,43,blocked
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Abdülkerim Bardakcı,0.057321172207594,0.0,1.9,59.9,block,,set_piece,left-foot,40,blocked
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Barış Alper Yılmaz,0.89107340574265,0.9932404756546,3.5,51.9,goal,regular,open_play,right-foot,31,goal
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Orkun Kökçü,0.59143555164337,0.0,4.2,47.6,miss,,open_play,right-foot,31,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Miles Robinson,0.062321696430445,0.0,9.3,51.7,miss,,corner,head,29,missed
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Brenden Aaronson,0.097265541553497,0.11769250780344,14.7,63.4,save,,open_play,right-foot,13,saved
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Brenden Aaronson,0.081206597387791,0.0,14.2,60.9,block,,open_play,left-foot,13,blocked
2026-06-26,15186887,,Türkiye v USA,Türkiye,USA,Arda Güler,0.61442023515701,0.33557987213135,7.6,51.2,goal,regular,open_play,left-foot,10,goal
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Auston Trusty,0.081644639372826,0.34885105490685,3.9,64.4,goal,regular,corner,left-foot,3,goal
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Auston Trusty,0.10727632790804,0.37650063633919,11.6,44.2,save,,corner,right-foot,2,saved
2026-06-26,15186887,,Türkiye v USA,USA,Türkiye,Giovanni Reyna,0.08742855489254,0.0,13.8,63.3,block,,open_play,right-foot,1,blocked
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Iliman Ndiaye,0.078683853149414,0.33745962381363,12.6,34.0,save,,open_play,right-foot,90,saved
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Pape Gueye,0.011548407375813,0.018630100414157,21.4,72.0,save,,open_play,left-foot,90,saved
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Nicolas Jackson,0.077206626534462,0.030104275792837,10.4,53.4,save,,set_piece,head,90,saved
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Pape Gueye,0.027599694207311,0.0,27.7,48.7,block,,open_play,left-foot,88,blocked
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Sadio Mané,0.094923198223114,0.0,11.0,40.9,block,,corner,left-foot,86,blocked
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Iliman Ndiaye,0.037147391587496,0.18463240563869,20.2,66.9,goal,regular,open_play,right-foot,82,goal
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Nicolas Jackson,0.050990626215935,0.51612049341202,14.9,35.5,save,,open_play,right-foot,79,saved
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Pathé Ismaël Ciss,0.2368298470974,0.19195057451725,7.3,45.2,save,,corner,head,79,saved
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Nicolas Jackson,0.1091663390398,0.0,10.7,53.8,block,,open_play,right-foot,77,blocked
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Krépin Diatta,0.066338822245598,0.0,21.3,60.2,miss,,open_play,right-foot,74,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Pape Gueye,0.053978744894266,0.0,18.8,46.6,block,,open_play,left-foot,74,blocked
2026-06-26,15186771,,Senegal v Iraq,Iraq,Senegal,Kevin Yakob,0.024797007441521,0.0,12.6,66.7,miss,,open_play,left-foot,73,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Pape Gueye,0.13738591969013,0.70658791065216,15.3,49.6,goal,regular,open_play,left-foot,71,goal
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Pape Gueye,0.063853494822979,0.0,15.6,35.8,miss,,set_piece,left-foot,62,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Pape Gueye,0.036470785737038,0.64928078651428,21.7,68.2,goal,regular,open_play,left-foot,59,goal
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Ismaïla Sarr,0.4099680185318,0.95598500967026,3.4,50.5,goal,regular,open_play,right-foot,56,goal
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Ismaïla Sarr,0.14181339740753,0.090392790734768,13.5,62.2,save,,fast_break,right-foot,54,saved
2026-06-26,15186771,,Senegal v Iraq,Iraq,Senegal,Ali Jasim,0.01942066475749,0.071219988167286,20.1,18.8,save,,open_play,right-foot,53,saved
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Sadio Mané,0.35527294874191,0.0,7.1,46.4,miss,,open_play,right-foot,51,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Habib Diarra,0.019911063835025,0.0,20.9,64.9,miss,,open_play,left-foot,46,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Lamine Camara,0.0045697153545916,0.0,26.0,39.9,miss,,corner,right-foot,45,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Moussa Niakhaté,0.10667917132378,0.0,8.1,51.5,miss,,corner,head,45,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Sadio Mané,0.042402669787407,0.0,12.1,35.8,miss,,open_play,right-foot,45,missed
2026-06-26,15186771,,Senegal v Iraq,Iraq,Senegal,Ali Jasim,0.017388019710779,0.0,20.9,29.3,block,,corner,right-foot,41,blocked
2026-06-26,15186771,,Senegal v Iraq,Iraq,Senegal,Merchas Doski,0.01887920498848,0.0,21.2,32.5,block,,corner,left-foot,41,blocked
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Ismail Jakobs,0.063387885689735,0.0,14.5,37.0,miss,,open_play,left-foot,33,missed
2026-06-26,15186771,,Senegal v Iraq,Iraq,Senegal,Ali Jasim,0.01488421112299,0.0,20.7,30.3,block,,set_piece,right-foot,20,blocked
2026-06-26,15186771,,Senegal v Iraq,Iraq,Senegal,Ali Jasim,0.043950498104095,0.0,21.4,27.1,block,,free_kick,right-foot,20,blocked
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Ismaïla Sarr,0.070951297879219,0.0,6.0,66.7,miss,,set_piece,right-foot,17,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Abdoulaye Seck,0.017420947551727,0.0,26.9,51.3,miss,,set_piece,right-foot,14,missed
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Sadio Mané,0.1102451980114,0.27093383669853,20.2,59.2,save,,free_kick,right-foot,14,saved
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Habib Diarra,0.51361978054047,0.97400170564651,3.9,49.4,goal,regular,corner,right-foot,4,goal
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Abdoulaye Seck,0.03585871309042,0.0,8.7,44.3,block,,corner,head,4,blocked
2026-06-26,15186771,,Senegal v Iraq,Senegal,Iraq,Idrissa Gana Gueye,0.034260343760252,0.0,18.7,54.3,miss,,corner,right-foot,3,missed
2026-06-26,15186537,,Norway v France,France,Norway,Désiré Doué,0.12023282796144,0.63352710008621,9.9,50.7,goal,regular,open_play,head,90,goal
2026-06-26,15186537,,Norway v France,France,Norway,Theo Hernández,0.030369907617569,0.0,21.0,26.2,miss,,open_play,left-foot,90,missed
2026-06-26,15186537,,Norway v France,Norway,France,Fredrik Aursnes,0.03905588760972,0.0,24.3,45.6,miss,,open_play,right-foot,87,missed
2026-06-26,15186537,,Norway v France,Norway,France,Patrick Berg,0.070481352508068,0.0,19.8,47.3,block,,open_play,right-foot,79,blocked
2026-06-26,15186537,,Norway v France,Norway,France,Oscar Bobb,0.29011714458466,0.48859202861786,11.8,60.5,save,,open_play,left-foot,72,saved
2026-06-26,15186537,,Norway v France,France,Norway,Kylian Mbappé,0.074972294270992,0.0,14.4,46.4,block,,open_play,right-foot,64,blocked
2026-06-26,15186537,,Norway v France,Norway,France,Oscar Bobb,0.03159985691309,0.0,12.8,67.5,block,,open_play,left-foot,64,blocked
2026-06-26,15186537,,Norway v France,France,Norway,Kylian Mbappé,0.045708533376455,0.0,20.3,38.7,miss,,open_play,right-foot,56,missed
2026-06-26,15186537,,Norway v France,Norway,France,Leo Østigård,0.070370696485043,0.0,5.1,42.7,miss,,corner,head,55,missed
2026-06-26,15186537,,Norway v France,Norway,France,Jørgen Strand Larsen,0.7884,0.63289827108383,11.5,50.0,save,,penalty,right-foot,50,saved
2026-06-26,15186537,,Norway v France,France,Norway,Michael Olise,0.090903356671333,0.0,15.0,60.9,miss,,open_play,right-foot,45,missed
2026-06-26,15186537,,Norway v France,France,Norway,Aurélien Tchouaméni,0.042640835046768,0.0,19.5,52.1,miss,,open_play,right-foot,35,missed
2026-06-26,15186537,,Norway v France,France,Norway,Ousmane Dembélé,0.089587889611721,0.660913169384,15.0,61.9,goal,regular,open_play,left-foot,32,goal
2026-06-26,15186537,,Norway v France,France,Norway,Theo Hernández,0.024257242679596,0.0,24.7,31.3,miss,,open_play,left-foot,24,missed
2026-06-26,15186537,,Norway v France,France,Norway,Désiré Doué,0.023810643702745,0.0,27.4,55.4,miss,,corner,right-foot,23,missed
2026-06-26,15186537,,Norway v France,France,Norway,Michael Olise,0.12779632210732,0.0,13.9,50.5,block,,corner,right-foot,23,blocked
2026-06-26,15186537,,Norway v France,Norway,France,Thelo Aasgaard,0.10293851047754,0.23671068251133,14.7,44.6,goal,regular,open_play,right-foot,21,goal
2026-06-26,15186537,,Norway v France,France,Norway,Ousmane Dembélé,0.11413074284792,0.70791989564896,22.9,59.1,goal,regular,fast_break,left-foot,20,goal
2026-06-26,15186537,,Norway v France,Norway,France,Thelo Aasgaard,0.032166142016649,0.0,23.8,36.2,block,,fast_break,right-foot,19,blocked
2026-06-26,15186537,,Norway v France,France,Norway,Kylian Mbappé,0.12256205826998,0.15359680354595,8.6,33.6,save,,fast_break,right-foot,17,saved
2026-06-26,15186537,,Norway v France,Norway,France,Jørgen Strand Larsen,0.25569561123848,0.0,9.4,48.7,miss,,set_piece,right-foot,14,missed
2026-06-26,15186537,,Norway v France,France,Norway,Michael Olise,0.29307678341866,0.0,9.8,38.7,block,,open_play,left-foot,13,blocked
2026-06-26,15186537,,Norway v France,Norway,France,Kristian Thorstvedt,0.020023347809911,0.052095517516136,29.7,49.1,save,,open_play,left-foot,11,saved
2026-06-26,15186537,,Norway v France,France,Norway,Désiré Doué,0.037591010332108,0.069722965359688,25.0,40.7,save,,open_play,right-foot,8,saved
2026-06-26,15186537,,Norway v France,France,Norway,Ousmane Dembélé,0.087741903960705,0.51250088214874,11.0,66.7,goal,regular,open_play,right-foot,7,goal
2026-06-26,15186537,,Norway v France,France,Norway,Désiré Doué,0.025068517774343,0.028679570183158,27.7,47.2,save,,corner,right-foot,5,saved
2026-06-26,15186537,,Norway v France,France,Norway,Manu Koné,0.1069905385375,0.1384315341711,15.5,60.8,save,,open_play,right-foot,4,saved
2026-06-26,15186537,,Norway v France,France,Norway,Kylian Mbappé,0.045953873544931,0.093772821128368,6.3,74.0,save,,fast_break,right-foot,1,saved
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Saudi Arabia,Cabo Verde,Abdullah Al-Hamdan,0.13577042520046,0.095490619540215,13.1,51.4,save,,open_play,right-foot,90,saved
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Wagner Pina,0.14453887939453,0.0,15.3,48.9,block,,open_play,right-foot,86,blocked
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Nuno Da Costa,0.032466612756252,0.0,8.3,68.3,miss,,open_play,left-foot,85,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Kevin Pina,0.020971378311515,0.0,25.9,46.6,miss,,open_play,right-foot,84,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Saudi Arabia,Cabo Verde,Nasser Al-Dawsari,0.029945306479931,0.0,26.8,56.8,block,,open_play,left-foot,83,blocked
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Garry Rodrigues,0.042008202522993,0.0,18.5,65.4,block,,open_play,left-foot,79,blocked
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,João Paulo,0.026802279055119,0.0,20.3,32.3,block,,open_play,right-foot,77,blocked
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Pico,0.13582099974155,0.0,4.8,56.2,miss,,corner,head,75,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Laros Duarte,0.63482242822647,0.34148302674294,9.8,54.3,save,,fast_break,right-foot,75,saved
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Saudi Arabia,Cabo Verde,Mohammed Abu Al-Shamat,0.037010721862316,0.19514384865761,11.6,69.9,save,,open_play,right-foot,67,saved
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Deroy Duarte,0.027116913348436,0.0,23.1,43.5,miss,,open_play,right-foot,57,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Ryan Mendes,0.07684351503849,0.0,11.2,59.4,block,,open_play,left-foot,53,blocked
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Kevin Pina,0.018535232171416,0.0,29.1,60.9,miss,,open_play,left-foot,50,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Jamiro Monteiro,0.082644388079643,0.16715325415134,14.1,55.0,save,,open_play,right-foot,48,saved
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Saudi Arabia,Cabo Verde,Abdulelah Al-Amri,0.013368349522352,0.0,9.3,60.5,miss,,corner,head,47,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Saudi Arabia,Cabo Verde,Saud Abdulhamid,0.0065528564155102,0.0,25.1,60.9,block,,set_piece,right-foot,45,blocked
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Saudi Arabia,Cabo Verde,Mohamed Kanno,0.1182012334466,0.035819455981255,9.2,45.4,save,,open_play,head,45,saved
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Willy Semedo,0.024839486926794,0.0,21.6,38.0,miss,,open_play,right-foot,42,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,João Paulo,0.05554024875164,0.0,9.0,50.9,miss,,corner,head,39,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Jamiro Monteiro,0.038743317127228,0.0,13.3,36.7,block,,open_play,left-foot,34,blocked
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Cabo Verde,Saudi Arabia,Willy Semedo,0.029004637151957,0.0,8.5,25.9,miss,,open_play,left-foot,22,missed
2026-06-27,15186803,,Cabo Verde v Saudi Arabia,Saudi Arabia,Cabo Verde,Salem Al-Dawsari,0.046190053224564,0.0,12.6,32.3,block,,open_play,left-foot,18,blocked
2026-06-27,15186841,,Uruguay v Spain,Spain,Uruguay,Ferran Torres,0.38227346539497,0.0,15.7,49.0,post,,open_play,right-foot,86,post
2026-06-27,15186841,,Uruguay v Spain,Uruguay,Spain,Nicolás de la Cruz,0.018365511670709,0.10188362747431,29.9,53.6,save,,open_play,right-foot,85,saved
2026-06-27,15186841,,Uruguay v Spain,Uruguay,Spain,Federico Viñas,0.083199106156826,0.0,3.9,39.7,miss,,open_play,left-foot,64,missed
2026-06-27,15186841,,Uruguay v Spain,Spain,Uruguay,Dani Olmo,0.17086887359619,0.0,13.5,53.8,miss,,open_play,right-foot,63,missed
2026-06-27,15186841,,Uruguay v Spain,Spain,Uruguay,Mikel Oyarzabal,0.016206953674555,0.0,31.8,39.9,miss,,open_play,left-foot,45,missed
2026-06-27,15186841,,Uruguay v Spain,Spain,Uruguay,Alex Baena,0.13585475087166,0.20239986479282,14.1,54.3,goal,regular,open_play,right-foot,42,goal
2026-06-27,15186841,,Uruguay v Spain,Uruguay,Spain,Darwin Núñez,0.0089427083730698,0.0,56.9,49.5,miss,,fast_break,right-foot,39,missed
2026-06-27,15186841,,Uruguay v Spain,Uruguay,Spain,Rodrigo Bentancur,0.019060948863626,0.0,27.5,54.6,miss,,open_play,right-foot,36,missed
2026-06-27,15186841,,Uruguay v Spain,Uruguay,Spain,Agustín Canobbio,0.071421682834625,0.0,14.3,34.6,block,,set_piece,right-foot,32,blocked
2026-06-27,15186841,,Uruguay v Spain,Spain,Uruguay,Pau Cubarsí,0.12422205507755,0.0,4.5,56.3,miss,,corner,head,20,missed
2026-06-27,15186841,,Uruguay v Spain,Spain,Uruguay,Lamine Yamal,0.02899575792253,0.0,14.7,72.3,block,,open_play,left-foot,17,blocked
2026-06-27,15186822,,New Zealand v Belgium,Belgium,New Zealand,Alexis Saelemaekers,0.085161171853542,0.51863050460815,15.6,40.3,goal,regular,fast_break,right-foot,90,goal
2026-06-27,15186822,,New Zealand v Belgium,Belgium,New Zealand,Arthur Theate,0.0055137225426733,0.0,28.7,53.8,miss,,corner,left-foot,90,missed
2026-06-27,15186822,,New Zealand v Belgium,Belgium,New Zealand,Maxim De Cuyper,0.05170289054513,0.13987903296947,21.7,41.2,save,,open_play,left-foot,90,saved
2026-06-27,15186822,,New Zealand v Belgium,Belgium,New Zealand,Amadou Onana,0.017915692180395,0.0,29.0,50.3,miss,,set_piece,right-foot,90,missed
2026-06-27,15186822,,New Zealand v Belgium,Belgium,New Zealand,Romelu Lukaku,0.5200235247612,0.44239437580109,4.2,46.5,goal,regular,open_play,head,86,goal
