league,season,game,team,player,league_id,season_id,game_id,team_id,player_id,position,position_id,minutes,goals,own_goals,shots,xg,xg_chain,xg_buildup,assists,xa,key_passes,yellow_cards,red_cards
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Pedri,4,2025,29408,148,8935,Sub,17,29,0,0,0,0.0,1.566163420677185,1.566163420677185,1,0.3968413472175598,2,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Raphinha,4,2025,29408,148,8026,FWL,16,75,0,0,1,0.06145015358924866,1.393099069595337,1.1275931596755981,0,0.3079013228416443,3,1,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Robert Lewandowski,4,2025,29408,148,227,Sub,17,21,1,0,2,0.9887491464614868,0.9106007814407349,0.9106007814407349,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Ronald Araújo,4,2025,29408,148,8091,Sub,17,21,0,0,0,0.0,1.2630882263183594,1.2630882263183594,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Roony Bardghji,4,2025,29408,148,14064,Sub,17,15,0,0,0,0.0,0.9430426955223083,0.9430426955223083,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Álex Balde,4,2025,29408,148,9805,DL,4,90,0,0,0,0.0,2.350712776184082,2.350712776184082,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Alberto Moleiro,4,2025,29408,154,12160,ML,10,69,0,0,0,0.0,0.29802414774894714,0.29802414774894714,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Alfon,4,2025,29408,154,9241,Sub,17,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Alfonso,4,2025,29408,154,2521,Sub,17,21,0,0,1,0.06345584988594055,0.06345584988594055,0.0,0,0.0,0,1,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Ayoze Pérez,4,2025,29408,154,770,FW,15,69,0,0,2,0.5337855219841003,0.6395107507705688,0.10572526603937149,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Daniel Parejo,4,2025,29408,154,2378,Sub,17,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Georges Mikautadze,4,2025,29408,154,8187,FW,15,90,0,0,0,0.0,0.16918112337589264,0.0,0,0.16918112337589264,2,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Luiz Júnior,4,2025,29408,154,12917,GK,1,90,0,0,0,0.0,0.29802414774894714,0.29802414774894714,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Nicolas Pepe,4,2025,29408,154,5656,MR,8,86,0,0,1,0.10572526603937149,0.467205286026001,0.06345584988594055,0,0.29802414774894714,1,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Pape Alassane Gueye,4,2025,29408,154,8696,MC,9,90,1,0,1,0.5618517398834229,0.3614800274372101,0.3614800274372101,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Pau Navarro,4,2025,29408,154,12914,DC,3,90,0,0,0,0.0,0.3614800274372101,0.3614800274372101,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Renato Veiga,4,2025,29408,154,11383,DC,3,90,0,0,0,0.0,0.3614800274372101,0.3614800274372101,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Santiago Comesaña,4,2025,29408,154,7070,MC,9,82,0,0,0,0.0,0.06345584988594055,0.06345584988594055,0,0.09700530022382736,1,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Santiago Mouriño,4,2025,29408,154,13003,DR,2,90,0,0,1,0.09700530022382736,0.06345584988594055,0.06345584988594055,1,0.5618517398834229,1,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Sergi Cardona,4,2025,29408,154,11744,DL,4,82,0,0,0,0.0,0.29802414774894714,0.29802414774894714,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Tajon Buchanan,4,2025,29408,154,12322,Sub,17,21,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Tani Oluwaseyi,4,2025,29408,154,13996,Sub,17,4,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Adama Boiro,4,2025,29418,147,12724,DL,4,90,0,0,0,0.0,0.07499375194311142,0.07499375194311142,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Alejandro Rego,4,2025,29418,147,13627,DMC,7,72,0,0,0,0.0,0.07223480194807053,0.07223480194807053,0,0.0,0,1,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Alex Berenguer,4,2025,29418,147,5091,AMR,11,90,0,0,0,0.0,0.17223042249679565,0.07499375194311142,0,0.14769946038722992,2,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Andoni Gorosabel,4,2025,29418,147,6325,DR,2,90,0,0,0,0.0,0.5900698900222778,0.5900698900222778,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Aymeric Laporte,4,2025,29418,147,2498,DC,3,90,0,0,0,0.0,0.10569044202566147,0.10569044202566147,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Dani Vivian,4,2025,29418,147,6766,DC,3,90,0,0,1,0.011132750660181046,0.5289678573608398,0.10569044202566147,0,0.41214466094970703,1,1,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Eder García,4,2025,29418,147,14216,Sub,17,13,0,0,0,0.0,0.03069669008255005,0.03069669008255005,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Gorka Guruzeta,4,2025,29418,147,7020,Sub,17,18,0,0,1,0.07499375194311142,0.07499375194311142,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Iñaki Williams,4,2025,29418,147,2399,FW,15,72,0,0,2,0.5483850836753845,0.5483850836753845,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Mikel Jauregizar,4,2025,29418,147,12263,DMC,7,77,0,0,1,0.017999913543462753,0.017999913543462753,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Mikel Vesga,4,2025,29418,147,5077,Sub,17,18,0,0,0,0.0,0.014865572564303875,0.0,0,0.014865572564303875,1,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Oihan Sancet,4,2025,29418,147,7779,Sub,17,41,0,0,3,0.4992450177669525,0.6049354672431946,0.0,0,0.10569044202566147,2,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Roberto Navarro,4,2025,29418,147,8765,Sub,17,80,0,0,1,0.03069669008255005,0.10293149203062057,0.0,0,0.07223480194807053,1,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Selton Sánchez,4,2025,29418,147,14167,AMC,12,49,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Unai Gómez,4,2025,29418,147,11531,AML,13,10,0,0,1,0.050462789833545685,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Unai Simón,4,2025,29418,147,5185,GK,1,90,0,0,0,0.0,0.07499375194311142,0.07499375194311142,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Dani Olmo,4,2025,29418,148,8292,MC,9,65,0,0,1,0.06052735075354576,0.0,0.0,0,0.02869918942451477,1,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Eric Garcia,4,2025,29418,148,8045,DR,2,90,0,0,0,0.0,0.10031968355178833,0.10031968355178833,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Fermín López,4,2025,29418,148,11822,Sub,17,25,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Ferrán Torres,4,2025,29418,148,6441,FW,15,65,0,0,1,0.03868226334452629,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Gerard Martín,4,2025,29418,148,12821,DC,3,90,0,0,0,0.0,0.3602706789970398,0.3602706789970398,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Joan García,4,2025,29418,148,9773,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,João Cancelo,4,2025,29418,148,2379,DL,4,90,0,0,1,0.02869918942451477,0.40705764293670654,0.40705764293670654,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Lamine Yamal,4,2025,29418,148,11527,FWR,14,90,1,0,1,0.25995099544525146,0.40705764293670654,0.04678695648908615,0,0.10031968355178833,1,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Marc Bernal,4,2025,29418,148,12820,MC,9,49,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Marc Casadó,4,2025,29418,148,11151,MC,9,81,0,0,0,0.0,0.3602706789970398,0.3602706789970398,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Marcus Rashford,4,2025,29418,148,556,FWL,16,65,0,0,1,0.025042476132512093,0.07182943820953369,0.0,0,0.08546922355890274,2,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Pau Cubarsí,4,2025,29418,148,12005,DC,3,90,0,0,1,0.04678695648908615,0.14710664749145508,0.10031968355178833,0,0.0,0,1,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Pedri,4,2025,29418,148,8935,Sub,17,41,0,0,0,0.0,0.40705764293670654,0.14710664749145508,1,0.25995099544525146,1,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Raphinha,4,2025,29418,148,8026,Sub,17,25,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Robert Lewandowski,4,2025,29418,148,227,Sub,17,25,0,0,1,0.10031968355178833,0.10031968355178833,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Ronald Araújo,4,2025,29418,148,8091,Sub,17,9,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Dani Olmo,4,2025,29430,148,8292,MC,9,90,1,0,3,0.5547364950180054,0.9883590936660767,0.4962739646434784,0,0.23240555822849274,1,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Fermín López,4,2025,29430,148,11822,Sub,17,41,0,0,0,0.0,0.41257938742637634,0.10449657589197159,1,0.41257938742637634,2,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Gavi,4,2025,29430,148,9804,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Gerard Martín,4,2025,29430,148,12821,DC,3,90,0,0,1,0.09672049432992935,0.28841066360473633,0.28841066360473633,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Joan García,4,2025,29430,148,9773,GK,1,90,0,0,0,0.0,0.10449657589197159,0.10449657589197159,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,João Cancelo,4,2025,29430,148,2379,DL,4,69,1,0,1,0.48705628514289856,0.6882733702659607,0.20121707022190094,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Lamine Yamal,4,2025,29430,148,11527,Sub,17,20,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Marc Bernal,4,2025,29430,148,12820,MC,9,70,0,0,0,0.0,0.12903884053230286,0.12903884053230286,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Marc Casadó,4,2025,29430,148,11151,Sub,17,20,0,0,0,0.0,0.06265133619308472,0.06265133619308472,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Pau Cubarsí,4,2025,29430,148,12005,DC,3,90,0,0,0,0.0,0.28841066360473633,0.28841066360473633,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Pedri,4,2025,29430,148,8935,MC,9,49,0,0,0,0.0,0.12126275897026062,0.09672049432992935,0,0.12126275897026062,2,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Raphinha,4,2025,29430,148,8026,FWL,16,85,3,0,3,1.5910518169403076,0.19169017672538757,0.08719360083341599,0,0.5019181370735168,1,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Robert Lewandowski,4,2025,29430,148,227,FW,15,90,0,0,4,0.6324161291122437,0.8241062760353088,0.19169017672538757,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Ronald Araújo,4,2025,29430,148,8091,Sub,17,21,0,0,1,0.5019181370735168,0.06265133619308472,0.06265133619308472,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Roony Bardghji,4,2025,29430,148,14064,FWR,14,70,0,0,0,0.0,0.3369021415710449,0.3369021415710449,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Xavi Espart,4,2025,29430,148,14129,DR,2,90,0,0,0,0.0,0.19169017672538757,0.19169017672538757,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Akor Adams,4,2025,29430,138,11783,FW,15,49,0,0,1,0.014852157793939114,0.014852157793939114,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Alexis Sánchez,4,2025,29430,138,498,AMC,12,90,0,0,1,0.05850789323449135,0.19580888748168945,0.014852157793939114,0,0.12244883924722672,2,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Andrés Castrín,4,2025,29430,138,13600,Sub,17,17,0,0,1,0.11718692630529404,0.33000996708869934,0.33000996708869934,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Chidera Ejuke,4,2025,29430,138,8694,Sub,17,41,0,0,1,0.05040484666824341,0.45245879888534546,0.40205395221710205,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Djibril Sow,4,2025,29430,138,2624,DMC,7,90,1,0,1,0.33000996708869934,0.33000996708869934,0.33000996708869934,0,0.22495749592781067,2,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Gabriel Suazo,4,2025,29430,138,11343,DL,4,49,0,0,0,0.0,0.27623605728149414,0.27623605728149414,0,0.0,0,1,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,José Ángel Carmona,4,2025,29430,138,9809,AMR,11,49,0,0,0,0.0,0.014852157793939114,0.0,0,0.014852157793939114,1,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Juanlu Sanchez,4,2025,29430,138,8409,DR,2,90,0,0,0,0.0,0.27623605728149414,0.27623605728149414,1,0.27623605728149414,1,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Lucien Agoume,4,2025,29430,138,8165,DMC,7,81,0,0,1,0.10777057707309723,0.3347439467906952,0.3347439467906952,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Manu Bueno,4,2025,29430,138,11266,Sub,17,9,0,0,0,0.0,0.33000996708869934,0.33000996708869934,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Neal Maupay,4,2025,29430,138,3621,Sub,17,41,0,0,0,0.0,0.40205395221710205,0.40205395221710205,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Nemanja Gudelj,4,2025,29430,138,7888,DC,3,90,0,0,1,0.01602843776345253,0.6062459945678711,0.6062459945678711,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Nianzou Kouassi,4,2025,29430,138,7981,DC,3,73,0,0,0,0.0,0.32664090394973755,0.32664090394973755,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Odisseas Vlachodimos,4,2025,29430,138,375,GK,1,90,0,0,0,0.0,0.33000996708869934,0.33000996708869934,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Oso,4,2025,29430,138,13615,AML,13,90,1,0,1,0.27623605728149414,0.6062459945678711,0.33000996708869934,1,0.33000996708869934,1,0,0
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Ruben Vargas,4,2025,29430,138,7810,Sub,17,41,0,0,1,0.0720439925789833,0.45245879888534546,0.38041481375694275,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Dani Olmo,4,2025,29441,148,8292,Sub,17,26,0,0,1,0.017194755375385284,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Fermín López,4,2025,29441,148,11822,AMC,12,64,0,0,1,0.09447171539068222,0.22261132299900055,0.0,0,0.12813960015773773,2,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Ferrán Torres,4,2025,29441,148,6441,Sub,17,41,0,0,1,0.030672254040837288,0.10407765209674835,0.10407765209674835,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Gerard Martín,4,2025,29441,148,12821,DC,3,90,0,0,2,0.06544674932956696,0.23027074337005615,0.20979492366313934,0,0.09447171539068222,1,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Joan García,4,2025,29441,148,9773,GK,1,90,0,0,0,0.0,0.13579902052879333,0.13579902052879333,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,João Cancelo,4,2025,29441,148,2379,DL,4,90,0,0,2,0.030379686504602432,0.17224709689617157,0.09447171539068222,1,0.5652206540107727,2,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Lamine Yamal,4,2025,29441,148,11527,AMR,11,85,0,0,2,0.11532320827245712,0.5217958092689514,0.11494752764701843,0,0.2915250360965729,1,1,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Marc Bernal,4,2025,29441,148,12820,DMC,7,64,0,0,0,0.0,0.20620879530906677,0.20620879530906677,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Marc Casadó,4,2025,29441,148,11151,Sub,17,26,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Marcus Rashford,4,2025,29441,148,556,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Pau Cubarsí,4,2025,29441,148,12005,DC,3,90,0,0,0,0.0,0.2839841842651367,0.2839841842651367,0,0.0,0,1,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Pedri,4,2025,29441,148,8935,DMC,7,90,0,0,0,0.0,0.2839841842651367,0.19272291660308838,0,0.12393458187580109,3,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Raphinha,4,2025,29441,148,8026,AML,13,90,0,0,5,1.0813302993774414,1.1018061637878418,0.020475812256336212,0,0.044970933347940445,1,1,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Robert Lewandowski,4,2025,29441,148,227,FW,15,49,0,0,0,0.0,0.02406194806098938,0.02406194806098938,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Ronald Araújo,4,2025,29441,148,8091,DR,2,90,1,0,1,0.48744526505470276,0.5755091905593872,0.5755091905593872,0,0.030672254040837288,1,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Xavi Espart,4,2025,29441,148,14129,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Alfonso Espino,4,2025,29441,145,8733,Sub,17,41,0,0,2,0.33562901616096497,0.3230617344379425,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Andrei Ratiu,4,2025,29441,145,7515,DR,2,90,0,0,0,0.0,0.9381862282752991,0.884620189666748,0,0.05356605723500252,1,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Augusto Batalla,4,2025,29441,145,12298,GK,1,90,0,0,0,0.0,0.5615584850311279,0.5615584850311279,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Carlos Martín,4,2025,29441,145,10101,AMR,11,49,0,0,1,0.5615584850311279,0.5615584850311279,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Florian Lejeune,4,2025,29441,145,5073,DC,3,90,0,0,0,0.0,0.5878831744194031,0.5615584850311279,0,0.02632470615208149,1,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Fran Pérez,4,2025,29441,145,10944,AML,13,85,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Gerard Gumbau,4,2025,29441,145,2609,AMC,12,62,0,0,0,0.0,0.0,0.0,0,0.5585482120513916,1,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Isi Palazón,4,2025,29441,145,9812,FW,15,90,0,0,0,0.0,0.3230617344379425,0.3230617344379425,0,0.29600295424461365,1,1,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Jorge De Frutos,4,2025,29441,145,8107,Sub,17,28,0,0,1,0.05356605723500252,0.05356605723500252,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Pathé Ciss,4,2025,29441,145,9815,DC,3,90,0,0,1,0.5585482120513916,0.5615584850311279,0.5615584850311279,0,0.0,0,1,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Pedro Díaz,4,2025,29441,145,12863,DMC,7,62,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Pep Chavarría,4,2025,29441,145,11087,DL,4,90,0,0,0,0.0,0.884620189666748,0.5615584850311279,0,0.884620189666748,2,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Sergio Camello,4,2025,29441,145,7528,Sub,17,5,0,0,0,0.0,0.3646770715713501,0.0,0,0.37724438309669495,2,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Unai López,4,2025,29441,145,4091,Sub,17,28,0,0,1,0.29600295424461365,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Álvaro García,4,2025,29441,145,7071,Sub,17,41,0,0,2,0.39100176095962524,0.39100176095962524,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Rayo Vallecano,Óscar Valentín,4,2025,29441,145,9811,DMC,7,49,0,0,0,0.0,0.5615584850311279,0.5615584850311279,0,0.0,0,1,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Alexander Sørloth,4,2025,29449,143,6531,Sub,17,22,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Antoine Griezmann,4,2025,29449,143,2270,FW,15,68,0,0,2,0.5146890878677368,0.43149036169052124,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Clement Lenglet,4,2025,29449,143,5050,DC,3,75,0,0,0,0.0,0.7718725204467773,0.7718725204467773,1,0.3225172460079193,1,1,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Giménez,4,2025,29449,143,2278,Sub,17,22,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Giuliano Simeone,4,2025,29449,143,9796,MR,8,68,1,0,1,0.3225172460079193,0.7718725204467773,0.44935524463653564,0,0.0,0,0,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Javier Morcillo,4,2025,29449,143,14555,Sub,17,22,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Juan Musso,4,2025,29449,143,7095,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Koke,4,2025,29449,143,2269,MC,9,53,0,0,1,0.03211916610598564,0.7718725204467773,0.7718725204467773,0,0.0,0,1,0
ESP-La Liga,2526,2026-04-04 Atletico Madrid-Barcelona,Atletico Madrid,Matteo Ruggeri,4,2025,29449,143,8872,Sub,17,37,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
