league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
GER-Bundesliga,2526,Werder Bremen,Olivier Deman,3,2025,123,12028,D S,16,1251,1,0.428515175357461,1,0.428515175357461,2,1.47944251075387,10,17,3,0,4.93840117380023,3.729718029499054
GER-Bundesliga,2526,Werder Bremen,Patrice Covic,3,2025,123,13291,M S,15,326,1,1.1091214641928673,1,1.1091214641928673,0,0.940799904987216,5,4,1,0,2.82220889814198,1.3946651984006166
GER-Bundesliga,2526,Werder Bremen,Romano Schmid,3,2025,123,9069,F M,34,3004,4,7.935770924203098,1,4.904664213769138,8,10.276878538541496,57,87,4,0,17.899825293570757,6.946343030780554
GER-Bundesliga,2526,Werder Bremen,Salim Musah,3,2025,123,14481,F S,8,182,1,0.47056055441498756,1,0.47056055441498756,0,0.25294122099876404,7,3,0,0,0.8138958923518658,0.18231510370969772
GER-Bundesliga,2526,Werder Bremen,Samuel Mbangula,3,2025,123,12904,F M S,26,1160,3,1.8366767894476652,3,1.8366767894476652,2,1.0369327440857887,17,14,0,0,4.303910743445158,1.9078107355162501
GER-Bundesliga,2526,Werder Bremen,Senne Lynen,3,2025,123,11835,D M,31,2766,0,1.0010085487738252,0,1.0010085487738252,0,1.2373423893004656,25,14,4,0,9.094095415435731,7.418055593036115
GER-Bundesliga,2526,Werder Bremen,Skelly Alvero,3,2025,123,12013,S,2,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.07283493131399155,0.07283493131399155
GER-Bundesliga,2526,Werder Bremen,Victor Boniface,3,2025,123,11867,F S,11,309,0,0.908873425796628,0,0.908873425796628,2,1.0533378049731255,16,7,1,0,2.354151902720332,0.713976114988327
GER-Bundesliga,2526,Werder Bremen,Yukinari Sugawara,3,2025,123,12761,D S,31,2444,0,1.6741932658478618,0,1.6741932658478618,6,2.4432157278060913,30,20,2,1,8.13111265283078,5.448099664412439
GER-Bundesliga,2526,Wolfsburg,Aaron Zehnter,3,2025,131,10863,D M S,20,1467,2,1.8096191370859742,2,1.8096191370859742,0,1.0538889579474926,11,16,0,0,5.76640553586185,3.103568371385336
GER-Bundesliga,2526,Wolfsburg,Adam Daghim,3,2025,131,14024,F M S,27,1328,2,3.1088089011609554,2,3.1088089011609554,3,3.074686413630843,27,18,3,0,9.786626935005188,4.455633115023375
GER-Bundesliga,2526,Wolfsburg,Andreas Skov Olsen,3,2025,131,7934,M S,8,365,1,0.19574299361556768,1,0.19574299361556768,0,0.8937978446483612,7,7,1,0,2.4187796115875244,1.530781688168645
GER-Bundesliga,2526,Wolfsburg,Bence Dárdai,3,2025,131,12965,S,1,31,0,0.0,0,0.0,0,0.012427224777638912,0,1,0,0,0.012427224777638912,0.0
GER-Bundesliga,2526,Wolfsburg,Christian Eriksen,3,2025,131,646,M S,31,2446,3,5.570981449447572,0,2.539874809794128,9,7.904180903919041,38,62,4,0,14.289100974798203,8.979044845327735
GER-Bundesliga,2526,Wolfsburg,Denis Vavro,3,2025,131,7940,D S,17,1168,1,1.6649845857173204,1,1.6649845857173204,0,0.17777816951274872,12,3,2,0,1.7065384555608034,1.423941339366138
GER-Bundesliga,2526,Wolfsburg,Dzenan Pejcinovic,3,2025,131,11227,F S,30,1445,8,8.291429496370256,8,8.291429496370256,0,1.645487703382969,51,12,1,0,9.861923123709857,1.750562708824873
GER-Bundesliga,2526,Wolfsburg,Jan Bürger,3,2025,131,13634,D S,7,247,0,0.06012657471001148,0,0.06012657471001148,0,0.1284901462495327,2,2,0,0,1.0541414730250835,0.9940148964524269
GER-Bundesliga,2526,Wolfsburg,Jenson Seelt,3,2025,131,13714,D S,9,681,0,0.10756358131766319,0,0.10756358131766319,0,0.0,2,0,0,0,1.855355310253799,1.855355310253799
GER-Bundesliga,2526,Wolfsburg,Jesper Lindstrom,3,2025,131,9752,M S,13,362,0,0.9394969940185547,0,0.9394969940185547,0,0.7942945100367069,9,4,2,0,1.9680058527737856,0.7649932485073805
GER-Bundesliga,2526,Wolfsburg,Joakim Maehle,3,2025,131,9233,D M S,16,1226,1,0.6766485814005136,1,0.6766485814005136,2,1.6462530652061105,14,14,1,0,5.031030514277518,3.4584580026566982
GER-Bundesliga,2526,Wolfsburg,Jonas Adjetey,3,2025,131,14419,D S,4,134,0,0.08738634176552296,0,0.08738634176552296,0,0.0,3,0,1,0,0.20915670320391655,0.17573834210634232
GER-Bundesliga,2526,Wolfsburg,Jonas Wind,3,2025,131,10394,F S,11,480,1,1.382240418344736,1,1.382240418344736,0,0.2623850591480732,9,5,1,0,2.308900620788336,1.0269743390381336
GER-Bundesliga,2526,Wolfsburg,Kamil Grabara,3,2025,131,12964,GK,34,3060,0,0.03640927001833916,0,0.03640927001833916,0,0.04049020633101463,1,3,1,0,4.599022266454995,4.5585320591926575
GER-Bundesliga,2526,Wolfsburg,Kento Shiogai,3,2025,131,14371,M S,12,292,1,1.8814079575240612,1,1.8814079575240612,0,0.5708257630467415,9,2,3,0,2.8516479656100273,0.4630212336778641
GER-Bundesliga,2526,Wolfsburg,Kevin Paredes,3,2025,131,10395,M S,6,151,0,0.06398154236376286,0,0.06398154236376286,0,0.04308099299669266,2,1,1,0,0.6420955136418343,0.535032982006669
GER-Bundesliga,2526,Wolfsburg,Kilian Fischer,3,2025,131,11031,D S,11,801,0,0.08712375164031982,0,0.08712375164031982,0,0.4677412435412407,2,3,0,0,1.9711496345698833,1.804927940480411
GER-Bundesliga,2526,Wolfsburg,Konstantinos Koulierakis,3,2025,131,13063,D S,29,2476,4,3.5553980004042387,4,3.5553980004042387,1,1.7689252914860845,26,14,5,0,7.746201686561108,6.606250849552453
GER-Bundesliga,2526,Wolfsburg,Lovro Majer,3,2025,131,9931,M S,28,1390,2,3.5951214293017983,2,3.5951214293017983,3,2.9318193439394236,27,21,5,0,8.230100117623806,2.8397826477885246
GER-Bundesliga,2526,Wolfsburg,Mattias Svanberg,3,2025,131,6974,M S,24,814,3,3.0017038471996784,3,3.0017038471996784,1,0.8542640991508961,21,6,4,1,4.753424547612667,2.098399179056287
GER-Bundesliga,2526,Wolfsburg,Maximilian Arnold,3,2025,131,153,M S,25,1837,1,0.36739245522767305,1,0.36739245522767305,4,4.247929247096181,13,29,5,0,5.136144082993269,4.320300527848303
GER-Bundesliga,2526,Wolfsburg,Mohammed Amoura,3,2025,131,13062,F M S,30,1949,8,9.956500393338501,7,9.198723715730011,3,3.972602378576994,60,24,2,0,14.962777476757765,4.446937231346965
GER-Bundesliga,2526,Wolfsburg,Moritz Jenz,3,2025,131,9943,D S,22,1795,1,0.6638292074203491,1,0.6638292074203491,0,0.06816104240715504,5,2,6,1,3.456455777399242,3.388294734992087
GER-Bundesliga,2526,Wolfsburg,Patrick Wimmer,3,2025,131,9730,F M S,25,1678,4,3.6373985055834055,4,3.6373985055834055,3,2.249568970873952,24,16,4,0,8.324480776675045,3.4726307252421975
GER-Bundesliga,2526,Wolfsburg,Pharell Hensel,3,2025,131,14174,M S,5,68,0,0.018602386116981506,0,0.018602386116981506,0,0.0,1,0,0,0,0.018602386116981506,0.0
GER-Bundesliga,2526,Wolfsburg,Sael Kumbedi,3,2025,131,11157,D M S,24,1825,0,0.46463706623762846,0,0.46463706623762846,5,3.120423424988985,5,18,2,0,6.11135661881417,4.07589796371758
GER-Bundesliga,2526,Wolfsburg,Vinicius Souza,3,2025,131,10872,M S,24,1794,0,0.7309565888717771,0,0.7309565888717771,0,0.7795633533969522,9,8,5,0,5.024353690445423,4.415433967486024
GER-Bundesliga,2526,Wolfsburg,Václav Cerny,3,2025,131,11851,S,2,40,0,0.07103131711483002,0,0.07103131711483002,0,0.0,1,0,0,0,0.09345263987779617,0.022421324625611305
GER-Bundesliga,2526,Wolfsburg,Yannick Gerhardt,3,2025,131,140,D M S,19,1080,1,1.152172677218914,1,1.152172677218914,0,0.9047546237707138,11,8,1,0,2.5076904222369194,1.1791252885013819
ITA-Serie A,2526,AC Milan,Adrien Rabiot,2,2025,111,3291,M S,29,2546,6,4.362811662256718,6,4.362811662256718,4,3.9378524888306856,46,27,4,1,15.66315065138042,10.026626612991095
ITA-Serie A,2526,AC Milan,Alejandro Jiménez,2,2025,111,12168,S,1,42,0,0.0,0,0.0,0,0.14040954411029816,0,2,1,0,0.38356098532676697,0.24315142631530762
ITA-Serie A,2526,AC Milan,Alexis Saelemaekers,2,2025,111,8297,D F M S,35,2819,3,3.5981931975111365,3,3.5981931975111365,3,4.787930195219815,43,53,5,0,18.2068260461092,11.067787064239383
ITA-Serie A,2526,AC Milan,Ardon Jashari,2,2025,111,13895,M S,14,703,0,0.24345169961452484,0,0.24345169961452484,1,1.1303722113370895,7,9,0,0,3.5845713447779417,2.445791095495224
ITA-Serie A,2526,AC Milan,Cheveyo Mul,2,2025,111,13970,S,2,2,0,0.08480344712734222,0,0.08480344712734222,0,0.0,1,0,0,0,0.08480344712734222,0.0
ITA-Serie A,2526,AC Milan,Christian Pulisic,2,2025,111,2662,F S,30,1612,8,9.544671326875687,8,8.78337250649929,4,5.038487618789077,54,38,0,0,16.272753523662686,6.288353566080332
ITA-Serie A,2526,AC Milan,Christopher Nkunku,2,2025,111,3300,F S,32,1343,7,9.940500289201736,2,6.134006172418594,3,1.6137207765132189,29,16,0,0,8.721460867673159,2.4926984682679176
ITA-Serie A,2526,AC Milan,David Odogu,2,2025,111,11536,S,2,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2526,AC Milan,Davide Bartesaghi,2,2025,111,11967,D M S,31,2447,2,1.3741471637040377,2,1.3741471637040377,0,3.913629310205579,22,44,3,0,9.807490270584822,7.979077003896236
ITA-Serie A,2526,AC Milan,Estupiñán,2,2025,111,5136,D S,19,1045,1,0.4771555783227086,1,0.4771555783227086,1,1.5814345702528954,9,13,5,1,7.527399258688092,6.920363070443273
ITA-Serie A,2526,AC Milan,Fikayo Tomori,2,2025,111,703,D S,33,2572,0,0.594410877674818,0,0.594410877674818,2,1.0016300892457366,9,4,6,1,8.909132670611143,7.46826982870698
ITA-Serie A,2526,AC Milan,Koni de Winter,2,2025,111,9964,D S,26,1797,1,0.7965529607608914,1,0.7965529607608914,1,0.6498572872951627,7,5,1,0,8.046976586803794,7.892384415492415
ITA-Serie A,2526,AC Milan,Luka Modric,2,2025,111,2250,M S,34,2827,2,1.2469155695289373,2,1.2469155695289373,3,4.025909835472703,20,50,4,0,15.23719035461545,13.89836597442627
ITA-Serie A,2526,AC Milan,Matteo Gabbia,2,2025,111,4920,D S,30,2531,0,1.5443233884871006,0,1.5443233884871006,0,0.05194440949708223,19,2,4,0,8.185640977695584,7.89401094801724
ITA-Serie A,2526,AC Milan,Mike Maignan,2,2025,111,3737,GK,37,3296,0,0.0,0,0.0,0,0.0,0,0,4,0,5.275465501472354,5.275465501472354
ITA-Serie A,2526,AC Milan,Niclas Füllkrug,2,2025,111,6098,F S,20,626,1,3.413054244592786,1,2.651755439117551,0,2.275935359299183,16,9,0,0,6.835285836830735,2.7036399245262146
ITA-Serie A,2526,AC Milan,Pietro Terracciano,2,2025,111,6977,GK S,2,124,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3073457181453705,0.3073457181453705
ITA-Serie A,2526,AC Milan,Rafael Leão,2,2025,111,7193,F S,29,1874,9,9.601861637085676,7,8.079263962805271,3,4.9774565836414695,63,23,5,0,15.73306704312563,4.835623417049646
ITA-Serie A,2526,AC Milan,Ruben Loftus-Cheek,2,2025,111,688,F M S,28,1122,3,4.1393546694889665,3,4.1393546694889665,1,1.0412129200994968,29,10,2,0,7.335022354498506,4.437150865793228
ITA-Serie A,2526,AC Milan,Samuel Chukwueze,2,2025,111,7208,S,1,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.021089907735586166,0.021089907735586166
ITA-Serie A,2526,AC Milan,Samuele Ricci,2,2025,111,7530,M S,31,1273,1,2.1061665676534176,1,2.1061665676534176,4,2.7816384192556143,18,20,3,0,8.74880488216877,5.3243807423859835
ITA-Serie A,2526,AC Milan,Santiago Giménez,2,2025,111,13453,F S,16,905,0,3.7894718274474144,0,3.7894718274474144,1,0.5480921231210232,27,4,2,0,4.311729162931442,1.1985082384198904
ITA-Serie A,2526,AC Milan,Strahinja Pavlovic,2,2025,111,8642,D S,34,2876,5,3.910906858742237,5,3.910906858742237,1,0.7155323065817356,26,15,3,0,12.916616784408689,10.892403895035386
ITA-Serie A,2526,AC Milan,Youssouf Fofana,2,2025,111,6945,M S,33,2231,2,4.5851238733157516,2,4.5851238733157516,3,3.638393623754382,44,36,4,0,13.358851363882422,6.3727181646972895
ITA-Serie A,2526,AC Milan,Yunus Musah,2,2025,111,8771,D M S,20,623,1,0.7452922910451889,1,0.7452922910451889,0,0.7338241711258888,7,4,1,0,4.711621839553118,3.270248807966709
ITA-Serie A,2526,AC Milan,Zachary Athekame,2,2025,111,13896,D S,27,804,2,0.381818194873631,2,0.381818194873631,2,1.562887266278267,13,12,3,0,4.83278364315629,3.5311308968812227
ITA-Serie A,2526,Atalanta,Ademola Lookman,2,2025,107,5556,F M S,12,803,2,3.853021115064621,2,3.853021115064621,0,2.2811416015028954,27,17,0,0,6.121153548359871,1.5856311172246933
ITA-Serie A,2526,Atalanta,Berat Gjimshiti,2,2025,107,1927,D S,34,2522,0,1.6940214959904552,0,1.6940214959904552,0,0.3319271430373192,16,5,4,0,9.58841962274164,8.927216066978872
ITA-Serie A,2526,Atalanta,Charles De Ketelaere,2,2025,107,10877,F M S,31,2206,3,4.545966546982527,3,4.545966546982527,5,10.652646817266941,46,64,4,0,19.828982893377542,7.581169381737709
ITA-Serie A,2526,Atalanta,Daniel Maldini,2,2025,107,8163,F M S,21,944,2,2.8131038434803486,2,2.8131038434803486,1,1.1871156906709075,23,11,1,0,4.705114088952541,1.7460139524191618
ITA-Serie A,2526,Atalanta,Davide Zappacosta,2,2025,107,1178,D M S,35,2605,3,3.226649757474661,3,3.226649757474661,3,4.505483852699399,37,42,3,0,14.347047809511423,9.383903160691261
ITA-Serie A,2526,Atalanta,Dominic Vavassori,2,2025,107,12891,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2526,Atalanta,Giacomo Raspadori,2,2025,107,7500,F M S,13,784,3,3.4865498393774033,3,3.4865498393774033,1,1.2000453984364867,28,17,0,0,6.076622746884823,1.7490264791995287
ITA-Serie A,2526,Atalanta,Gianluca Scamacca,2,2025,107,6253,F S,24,1318,10,8.868786808103323,8,7.346189212054014,1,1.3566320519894361,57,17,2,0,10.201008120551705,3.7025652900338173
ITA-Serie A,2526,Atalanta,Giorgio Scalvini,2,2025,107,9107,D S,24,1841,3,3.8605596125125885,3,3.8605596125125885,1,1.580893311649561,20,14,2,0,12.34991330653429,10.11700438708067
ITA-Serie A,2526,Atalanta,Honest Ahanor,2,2025,107,12779,D S,22,1368,0,2.3819375336170197,0,2.3819375336170197,0,0.12379095330834389,13,2,2,1,3.2897915095090866,2.9145306274294853
ITA-Serie A,2526,Atalanta,Isak Hien,2,2025,107,11053,D S,28,1951,1,1.0833443198353052,1,1.0833443198353052,0,0.10725091770291328,9,2,5,0,6.416519846767187,6.356766816228628
ITA-Serie A,2526,Atalanta,Kamaldeen Sulemana,2,2025,107,9630,M S,25,993,2,2.4879335798323154,2,2.4879335798323154,1,2.2797354627400637,25,13,4,0,7.907776966691017,3.8877192325890064
ITA-Serie A,2526,Atalanta,Lazar Samardzic,2,2025,107,8341,M S,26,1005,2,2.776425752788782,2,2.776425752788782,1,2.376872181892395,25,28,1,0,8.550659781321883,4.545059723779559
ITA-Serie A,2526,Atalanta,Lorenzo Bernasconi,2,2025,107,11520,D M S,23,1570,0,0.41859523858875036,0,0.41859523858875036,3,3.146109139546752,9,27,3,0,7.764180159196258,6.473759057000279
ITA-Serie A,2526,Atalanta,Marco Brescianini,2,2025,107,7284,M S,26,1018,2,2.3510073386132717,2,2.3510073386132717,1,1.2417720863595605,13,10,2,0,4.8565372144803405,2.4572728937491775
ITA-Serie A,2526,Atalanta,Marco Carnesecchi,2,2025,107,8871,GK,37,3330,0,0.0,0,0.0,0,0.0,0,0,0,0,6.905917014926672,6.905917014926672
ITA-Serie A,2526,Atalanta,Marco Sportiello,2,2025,107,1501,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.40665897727012634,0.40665897727012634
ITA-Serie A,2526,Atalanta,Mario Pasalic,2,2025,107,1134,M S,33,1922,3,3.4538544081151485,3,3.4538544081151485,4,6.249310817569494,24,40,3,0,16.428963288664818,10.395109225064516
ITA-Serie A,2526,Atalanta,Marten de Roon,2,2025,107,1710,D M S,34,2720,1,0.824793690815568,1,0.824793690815568,2,1.586717877537012,16,23,6,1,15.483431348577142,13.585763746872544
ITA-Serie A,2526,Atalanta,Mitchel Bakker,2,2025,107,8310,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03687937557697296,0.03687937557697296
ITA-Serie A,2526,Atalanta,Nicola Zalewski,2,2025,107,9036,D M S,33,1917,2,3.13883500918746,2,3.13883500918746,4,5.143455224111676,38,36,3,0,10.349049489945173,5.962576111778617
ITA-Serie A,2526,Atalanta,Nikola Krstovic,2,2025,107,12008,F S,33,1781,10,15.67498453706503,10,15.67498453706503,5,3.230607645586133,99,23,4,0,19.625969506800175,3.146167431026697
ITA-Serie A,2526,Atalanta,Odilon Kossounou,2,2025,107,9714,D S,19,981,1,0.26420524157583714,1,0.26420524157583714,0,0.25718850269913673,5,4,1,0,4.142970737069845,3.8508499525487423
ITA-Serie A,2526,Atalanta,Raoul Bellanova,2,2025,107,6412,D M S,24,1374,0,0.5010053906589746,0,0.5010053906589746,1,1.9426204562187195,13,21,2,0,5.808547647669911,4.122412154451013
ITA-Serie A,2526,Atalanta,Sead Kolasinac,2,2025,107,342,D S,19,1233,0,0.12279180064797401,0,0.12279180064797401,0,0.0,3,0,3,0,4.200706224888563,4.168808490037918
ITA-Serie A,2526,Atalanta,Éderson,2,2025,107,10404,M S,30,2253,2,5.546352312900126,1,4.785053477622569,1,2.210425505414605,35,25,3,0,16.25540943443775,12.244340799748898
ITA-Serie A,2526,Bologna,Benjamín Domínguez,2,2025,97,13061,M S,15,553,0,0.6471717953681946,0,0.6471717953681946,3,0.26378877088427544,12,7,1,0,2.346475001424551,1.5743254204280674
ITA-Serie A,2526,Bologna,Charalampos Lykogiannis,2,2025,97,6517,D S,10,627,0,0.22313571348786354,0,0.22313571348786354,1,1.4965692646801472,7,13,3,0,1.564978839829564,0.9745610002428293
ITA-Serie A,2526,Bologna,Ciro Immobile,2,2025,97,1209,F S,6,185,0,0.06291157007217407,0,0.06291157007217407,0,0.06338533759117126,2,1,1,0,0.2141840010881424,0.12594814598560333
ITA-Serie A,2526,Bologna,Eivind Helland,2,2025,97,14382,D,6,497,0,0.09968282282352448,0,0.09968282282352448,0,0.14986437186598778,1,3,2,0,0.8593118786811829,0.7094475030899048
ITA-Serie A,2526,Bologna,Emil Holm,2,2025,97,10956,D S,18,891,1,1.1488585537299514,1,1.1488585537299514,4,2.278636334463954,13,9,1,1,4.335210639052093,3.059872541576624
ITA-Serie A,2526,Bologna,Federico Bernardeschi,2,2025,97,1424,F M S,29,1198,4,3.1792615298181772,3,2.41796269454062,2,3.5702974032610655,39,29,3,0,8.06808358617127,3.1546717965975404
ITA-Serie A,2526,Bologna,Federico Ravaglia,2,2025,97,1544,GK S,17,1468,0,0.0,0,0.0,0,0.0,0,0,4,0,1.1016265656799078,1.1016265656799078
ITA-Serie A,2526,Bologna,Giovanni Fabbian,2,2025,97,11964,M S,29,1160,2,2.665424160659313,2,2.665424160659313,0,1.6529989745467901,22,9,2,0,5.044444873929024,1.9827907886356115
ITA-Serie A,2526,Bologna,Jens Odgaard,2,2025,97,7005,F M S,26,1391,5,2.728798510506749,5,2.728798510506749,1,0.936283141374588,35,14,1,0,5.993094911798835,3.132464464753866
ITA-Serie A,2526,Bologna,Jhon Lucumí,2,2025,97,11038,D S,29,2282,1,1.3786265589296818,1,1.3786265589296818,0,0.7872928977012634,8,7,5,0,7.493933078367263,6.784966338891536
ITA-Serie A,2526,Bologna,Jonathan Rowe,2,2025,97,10172,F M S,28,1612,3,4.977084977552295,3,4.977084977552295,2,2.6996529325842857,48,21,2,0,8.23259355314076,1.3820700384676456
